fold,tool,family,tp,fp,tn,fn,ppv,npv,fpr,fnr,sensitivity,specificity,positive_support,supported
1,flawfinder,CWE-190,59,864,190859,1066,0.06392199349945829,0.9944457470366028,0.004506501567365418,0.9475555555555556,0.052444444444444446,0.9954934984326346,1125,True
1,flawfinder,CWE-191,0,0,192715,133,,0.9993103376752676,0.0,1.0,0.0,1.0,133,False
1,flawfinder,CWE-269,0,35,192720,93,0.0,0.9995176673771997,0.000181577650385204,1.0,0.0,0.9998184223496148,93,True
1,flawfinder,CWE-285,0,111,192511,226,0.0,0.9988274176727873,0.0005762581636573184,1.0,0.0,0.9994237418363426,226,True
1,flawfinder,CWE-287,0,0,192593,255,,0.9986777150916785,0.0,1.0,0.0,1.0,255,False
1,flawfinder,CWE-311,0,0,192816,32,,0.9998340662075832,0.0,1.0,0.0,1.0,32,False
1,flawfinder,CWE-369,0,0,192629,219,,0.9988643906081474,0.0,1.0,0.0,1.0,219,False
1,flawfinder,CWE-400,0,12,192374,462,0.0,0.9976041817917816,6.237460106244737e-05,1.0,0.0,0.9999376253989376,462,True
1,flawfinder,CWE-404,0,0,191866,982,,0.9949079067452087,0.0,1.0,0.0,1.0,982,False
1,flawfinder,CWE-476,0,0,191502,1346,,0.9930204098564672,0.0,1.0,0.0,1.0,1346,False
1,flawfinder,CWE-573,0,0,192805,43,,0.9997770264664398,0.0,1.0,0.0,1.0,43,False
1,flawfinder,CWE-662,12,1651,190561,624,0.0072158749248346366,0.9967361456181186,0.008589474122323268,0.9811320754716981,0.018867924528301886,0.9914105258776768,636,True
1,flawfinder,CWE-665,0,0,192735,113,,0.9994140462955281,0.0,1.0,0.0,1.0,113,False
1,flawfinder,CWE-668,250,3936,187821,841,0.05972288580984233,0.9955422925655405,0.02052597819114817,0.770852428964253,0.229147571035747,0.9794740218088518,1091,True
1,flawfinder,CWE-704,0,0,192496,352,,0.9981747282834149,0.0,1.0,0.0,1.0,352,False
1,flawfinder,CWE-705,0,12,192624,212,0.0,0.9989006202161422,6.229365227683299e-05,1.0,0.0,0.9999377063477232,212,True
1,flawfinder,CWE-706,0,24,192178,646,0.0,0.9966497946313737,0.00012486862779783768,1.0,0.0,0.9998751313722022,646,True
1,flawfinder,CWE-754,0,0,192715,133,,0.9993103376752676,0.0,1.0,0.0,1.0,133,False
1,flawfinder,CWE-834,0,0,192567,281,,0.9985428938853398,0.0,1.0,0.0,1.0,281,False
1,flawfinder,CWE-1164,0,0,192788,60,,0.9996888741392185,0.0,1.0,0.0,1.0,60,False
1,ikos,CWE-20,0,0,191307,1541,,0.9920092508089272,0.0,1.0,0.0,1.0,1541,False
1,ikos,CWE-74,0,0,192097,751,,0.9961057413092176,0.0,1.0,0.0,1.0,751,False
1,ikos,CWE-118,103,86,184294,8365,0.544973544973545,0.9565813172496483,0.00046642802907039807,0.987836561171469,0.01216343882853094,0.9995335719709296,8468,True
1,ikos,CWE-190,22,42,191681,1103,0.34375,0.994278570835754,0.0002190660484135967,0.9804444444444445,0.019555555555555555,0.9997809339515864,1125,True
1,ikos,CWE-191,0,44,192671,133,0.0,0.999310180286716,0.00022831642581013414,1.0,0.0,0.9997716835741899,133,True
1,ikos,CWE-269,0,0,192755,93,,0.9995177549157886,0.0,1.0,0.0,1.0,93,False
1,ikos,CWE-285,0,0,192622,226,,0.9988280925910562,0.0,1.0,0.0,1.0,226,False
1,ikos,CWE-287,0,0,192593,255,,0.9986777150916785,0.0,1.0,0.0,1.0,255,False
1,ikos,CWE-311,0,0,192816,32,,0.9998340662075832,0.0,1.0,0.0,1.0,32,False
1,ikos,CWE-369,1,1,192628,218,0.5,0.9988695643155678,5.191326331964553e-06,0.9954337899543378,0.0045662100456621,0.9999948086736681,219,True
1,ikos,CWE-400,0,0,192386,462,,0.9976043308719821,0.0,1.0,0.0,1.0,462,False
1,ikos,CWE-404,0,18,191848,982,0.0,0.9949074314162734,9.381547538386165e-05,1.0,0.0,0.9999061845246161,982,True
