strategy,family,precision,recall,specificity,npv,fpr,fnr,f1,f2,mcc,accuracy,balanced_accuracy,roc_auc,pr_auc,positive_support
or_1_of_3,CWE-20,0.008094373910570872,0.03823529411764706,0.8160448296958703,0.954458872197546,0.18395517030412958,0.9617647058823529,0.013354475109235172,0.021898242624968374,-0.07384684807580907,0.7857756693158986,0.42714006190675874,0.42714006190675874,0.025557042779287286,340
or_1_of_3,CWE-285,0.018526315789473686,0.006838106370543542,0.9884043266557156,0.9665430793790396,0.011595673344284308,0.9931618936294564,0.02489177489177489,0.019538703423852482,-0.00838714392237178,0.9557163462672544,0.4976212165131296,0.4976212165131296,0.03582993327968633,291
or_1_of_3,CWE-287,0.38766031457955236,0.07710967741935484,0.9913678298237887,0.9333039406063126,0.008632170176211283,0.9228903225806452,0.12758453758210925,0.09157653844517429,0.14718622220373923,0.9261819530972936,0.5342387536215718,0.5342387536215718,0.07325676817684604,623
or_1_of_3,CWE-311,0.35376947353884347,0.4741924741924741,0.9600108060025395,0.9753015437585285,0.03998919399746059,0.5258075258075258,0.4048535761115171,0.4436591030502376,0.37784351808646577,0.9385352239045902,0.7171016400975068,0.7171016400975068,0.2143568156007794,386
or_1_of_3,CWE-327,0.6978842228315287,0.7514285714285714,0.986290655960798,0.9895934855641947,0.013709344039201954,0.24857142857142858,0.7231267416210152,0.7396980348652973,0.7119131620172416,0.9768834750961959,0.8688596136946847,0.8688596136946847,0.5512607736510376,350
or_1_of_3,CWE-330,0.9177251893665268,0.876,0.997637296932394,0.9963501119224725,0.002362703067605976,0.124,0.8960785705952748,0.8838560609293697,0.8934866281683593,0.994155261631855,0.9368186484661971,0.9368186484661971,0.749226973572066,250
or_1_of_3,CWE-345,0.5136553504974557,0.06037735849056604,0.9957388788195984,0.9425649388615371,0.004261121180401605,0.939622641509434,0.10734611668524711,0.07317374543113223,0.15869069392052035,0.9390024420046487,0.5280581186550822,0.5280581186550822,0.07564012597148306,530
or_1_of_3,CWE-400,0.2,0.004,0.999527806690329,0.9712571194999992,0.0004721933096709749,0.9960000000000001,0.0392156862745098,0.02487562189054727,0.024579787418949152,0.9708150414741737,0.5017639033451645,0.5017639033451645,0.025188206828006238,252
or_1_of_3,CWE-610,0.6044126984126985,0.3446540880503145,0.9926690013298444,0.9796123231798033,0.0073309986701555726,0.6553459119496855,0.4369268531778808,0.3762244348833884,0.44276491934781925,0.9728637089194864,0.6686615446900794,0.6686615446900794,0.24325234034790189,267
or_1_of_3,CWE-668,0.029606619379264155,0.016409298464092982,0.9235738067909111,0.8673762928609889,0.07642619320908897,0.9835907015359069,0.02110817064781259,0.01801250657825011,-0.0786176335080245,0.8096803718815823,0.469991552627502,0.469991552627502,0.08023150380127489,1097
or_1_of_3,CWE-706,0.4596924414927261,0.43271186440677967,0.9821166476111832,0.9800322570878807,0.01788335238881682,0.5672881355932203,0.44436779421311917,0.43698940055984153,0.42645567205175644,0.9633903541617166,0.7074142560089814,0.7074142560089814,0.24659093872141372,298
or_1_of_3,CWE-74,0.3873669964974987,0.615311004784689,0.8100223315977424,0.9151575938427058,0.18997766840225766,0.384688995215311,0.4753139185584409,0.55040628936131,0.3586906036254499,0.7781965863894268,0.7126666681912157,0.7126666681912157,0.31019397464941284,1427
or_1_of_3,CWE-913,0.34068627450980393,0.2532467532467532,0.9939755018294489,0.9907613632845385,0.0060244981705510165,0.7467532467532467,0.2902797534376481,0.26682486583236364,0.28613028088021447,0.9848940380148669,0.6236111275381011,0.6236111275381011,0.1394159238711124,107
or_1_of_3,CWE-923,0.0,0.0,0.9998818665091553,0.9621149053338234,0.00011813349084465446,1.0,,,-0.004709058149656511,0.9620054730043313,0.49994093325457767,0.49994093325457767,0.0217081353565692,331
traditional_2_of_3,CWE-190,,0.0,1.0,0.98397763821482,0.0,1.0,,,,0.98397763821482,0.5,0.5139364978030693,0.02269542447174419,140
traditional_2_of_3,CWE-20,,0.0,1.0,0.9610885499502771,0.0,1.0,,,,0.9610885499502771,0.5,0.42714006190675874,0.025557042779287286,340
traditional_2_of_3,CWE-285,0.0,0.0,0.9990510625859998,0.966666323049725,0.0009489374140000565,1.0,,,-0.006189510346110868,0.9657797413077096,0.4995255312929999,0.49761614498968393,0.0357401003019472,291
traditional_2_of_3,CWE-287,1.0,0.0032258064516129032,1.0,0.9289124333550642,0.0,0.9967741935483871,0.016,0.01006036217303823,0.08658916666081654,0.9289284904923358,0.5016129032258064,0.5342516461721343,0.07632282451140333,623
traditional_2_of_3,CWE-311,0.44737949660150794,0.18658008658008657,0.9893421813494175,0.9633837084581337,0.010657818650582527,0.8134199134199134,0.2628265628265628,0.2110390359219509,0.2685056195391121,0.9538702814480887,0.587961133964752,0.7182984975391753,0.25248789219510315,386
traditional_2_of_3,CWE-327,0.94608547008547,0.32571428571428573,0.999166644364015,0.9726115877280254,0.0008333556359849242,0.6742857142857143,0.48358093785066814,0.3745806471374272,0.5455780587671629,0.9721895815481159,0.6624404650391503,0.8707502829318532,0.6746251570120603,350
traditional_2_of_3,CWE-330,1.0,0.8720000000000001,1.0,0.9962425410379993,0.0,0.128,0.9311932313052134,0.8946693431470949,0.9318473245647475,0.9963351773435036,0.9359999999999999,0.9378285955388803,0.8840696976929345,250
