fold,strategy,family,tp,fp,tn,fn,support,positive_support,negative_support,precision,recall,specificity,npv,fpr,fnr,accuracy,balanced_accuracy,f1,f2,mcc,roc_auc,pr_auc
0,tool:codeql,CWE-706,15,39,1997,86,2137,101,2036,0.2777777777777778,0.1485148514851485,0.980844793713163,0.9587133941430629,0.019155206286836934,0.8514851485148515,0.9415067852129153,0.5646798225991557,0.1935483870967742,0.16375545851528384,0.17490687262715793,0.5646798225991558,0.12881471367500613
0,tool:codeql,CWE-834,0,4,2121,12,2137,12,2125,0.0,0.0,0.9981176470588236,0.9943741209563994,0.0018823529411764706,1.0,0.9925128685072532,0.4990588235294118,,,-0.003254211112454843,0.4990588235294118,0.00431040812133317
0,tool:codeql,CWE-913,6,0,2096,35,2137,41,2096,1.0,0.14634146341463414,1.0,0.983575786015955,0.0,0.8536585365853658,0.9836218998596162,0.573170731707317,0.2553191489361702,0.1764705882352941,0.37939151269470156,0.573170731707317,0.17586406746184752
0,tool:codeql,CWE-923,1,0,2068,68,2137,69,2068,1.0,0.014492753623188406,1.0,0.9681647940074907,0.0,0.9855072463768116,0.9681796911558259,0.5072463768115942,0.02857142857142857,0.018050541516245487,0.11845410008182712,0.5072463768115942,0.03386824353470146
0,tool:devaic,CWE-20,0,0,2045,92,2137,92,2045,,0.0,1.0,0.9569489939167056,0.0,1.0,0.9569489939167056,0.5,,,,0.5,0.03400895287994955
0,tool:devaic,CWE-74,0,0,1801,336,2137,336,1801,,0.0,1.0,0.8427702386523164,0.0,1.0,0.8427702386523164,0.5,,,,0.5,0.16309443239571605
0,tool:devaic,CWE-116,0,0,2122,15,2137,15,2122,,0.0,1.0,0.9929808142255498,0.0,1.0,0.9929808142255498,0.5,,,,0.5,0.0056753974367750705
0,tool:devaic,CWE-185,0,0,2134,3,2137,3,2134,,0.0,1.0,0.99859616284511,0.0,1.0,0.99859616284511,0.5,,,,0.5,0.006263586270131849
0,tool:devaic,CWE-285,0,0,2064,73,2137,73,2064,,0.0,1.0,0.9658399625643426,0.0,1.0,0.9658399625643426,0.5,,,,0.5,0.02519257797771151
0,tool:devaic,CWE-287,0,0,1940,197,2137,197,1940,,0.0,1.0,0.9078146934955545,0.0,1.0,0.9078146934955545,0.5,,,,0.5,0.05685941733938287
0,tool:devaic,CWE-311,0,0,2059,78,2137,78,2059,,0.0,1.0,0.9635002339728591,0.0,1.0,0.9635002339728591,0.5,,,,0.5,0.021992720637341926
0,tool:devaic,CWE-326,0,0,2126,11,2137,11,2126,,0.0,1.0,0.9948525970987365,0.0,1.0,0.9948525970987365,0.5,,,,0.5,0.005091076823220403
0,tool:devaic,CWE-327,0,0,2104,33,2137,33,2104,,0.0,1.0,0.9845577912962097,0.0,1.0,0.9845577912962097,0.5,,,,0.5,0.010468125119768834
0,tool:devaic,CWE-330,0,0,2107,30,2137,30,2107,,0.0,1.0,0.9859616284510997,0.0,1.0,0.9859616284510997,0.5,,,,0.5,0.011148104843590727
0,tool:devaic,CWE-345,0,0,2008,129,2137,129,2008,,0.0,1.0,0.9396350023397286,0.0,1.0,0.9396350023397286,0.5,,,,0.5,0.037231417969340576
0,tool:devaic,CWE-400,0,0,2068,69,2137,69,2068,,0.0,1.0,0.9677117454375292,0.0,1.0,0.9677117454375292,0.5,,,,0.5,0.040389637878801246
0,tool:devaic,CWE-477,0,0,2132,5,2137,5,2132,,0.0,1.0,0.9976602714085167,0.0,1.0,0.9976602714085167,0.5,,,,0.5,0.0016292059987659004
0,tool:devaic,CWE-489,0,0,2136,1,2137,1,2136,,0.0,1.0,0.9995320542817033,0.0,1.0,0.9995320542817033,0.5,,,,0.5,0.0006053268765133172
0,tool:devaic,CWE-573,0,0,2122,15,2137,15,2122,,0.0,1.0,0.9929808142255498,0.0,1.0,0.9929808142255498,0.5,,,,0.5,0.004569803230555335
0,tool:devaic,CWE-610,0,0,2041,96,2137,96,2041,,0.0,1.0,0.955077211043519,0.0,1.0,0.955077211043519,0.5,,,,0.5,0.04425060727465437
0,tool:devaic,CWE-668,0,0,1836,301,2137,301,1836,,0.0,1.0,0.8591483387927,0.0,1.0,0.8591483387927,0.5,,,,0.5,0.09123815747666618
