strategy,base_strategy,tau,tp,fp,tn,fn,support,positive_support,negative_support,precision,recall,specificity,npv,fpr,fnr,accuracy,balanced_accuracy,f1,f2,mcc,roc_auc,pr_auc,cwe_attribution_acc
decision_tree_tau_0_7,decision_tree,0.7,595.8,592.0,6077.4,4336.6,11601.8,4932.4,6669.4,0.5015195957968693,0.12080064178596861,0.9112344059891655,0.5835823841885842,0.08876559401083449,0.8791993582140314,0.5751870837249231,0.516017523887567,0.19469056887480027,0.14242121708701905,0.052211709636369355,0.5421385054341752,0.4798331633638447,0.2601835631187918
decision_tree_tau_0_8,decision_tree,0.8,134.4,79.8,6589.6,4798.0,11601.8,4932.4,6669.4,0.6269463694665804,0.027247386393946894,0.9880349711635986,0.5786649796833365,0.01196502883640144,0.9727526136060531,0.5795655770511605,0.5076411787787727,0.05222154680451546,0.03369255044255143,0.056043510527935325,0.5421385054341752,0.4798331633638447,0.5656636518061702
decision_tree_tau_0_9,decision_tree,0.9,119.4,76.2,6593.2,4813.0,11601.8,4932.4,6669.4,0.6106580781620116,0.02420500365080037,0.9885745395089224,0.5780367740292842,0.0114254604910777,0.9757949963491995,0.5785829431819176,0.5063897715798613,0.04655059377487881,0.02995703869879752,0.04905321274454149,0.5421385054341752,0.4798331633638447,0.5899828459277046
random_forest_tau_0_1,random_forest,0.1,4932.4,6669.4,0.0,0.0,11601.8,4932.4,6669.4,0.4251405857067784,1.0,0.0,,1.0,0.0,0.4251405857067784,0.5,0.5966285333073972,0.7871317548888508,,0.5434726023088172,0.4813690063932633,0.952891374103376
random_forest_tau_0_2,random_forest,0.2,4932.4,6669.4,0.0,0.0,11601.8,4932.4,6669.4,0.4251405857067784,1.0,0.0,,1.0,0.0,0.4251405857067784,0.5,0.5966285333073972,0.7871317548888508,,0.5434726023088172,0.4813690063932633,0.9528102279666655
random_forest_tau_0_3,random_forest,0.3,4932.4,6669.4,0.0,0.0,11601.8,4932.4,6669.4,0.4251405857067784,1.0,0.0,,1.0,0.0,0.4251405857067784,0.5,0.5966285333073972,0.7871317548888508,,0.5434726023088172,0.4813690063932633,0.9527697585210969
random_forest_tau_0_4,random_forest,0.4,4932.4,6669.4,0.0,0.0,11601.8,4932.4,6669.4,0.4251405857067784,1.0,0.0,,1.0,0.0,0.4251405857067784,0.5,0.5966285333073972,0.7871317548888508,,0.5434726023088172,0.4813690063932633,0.9521206806608691
random_forest_tau_0_5,random_forest,0.5,4932.4,6669.4,0.0,0.0,11601.8,4932.4,6669.4,0.4251405857067784,1.0,0.0,,1.0,0.0,0.4251405857067784,0.5,0.5966285333073972,0.7871317548888508,,0.5434726023088172,0.4813690063932633,0.3506218478757521
random_forest_tau_0_6,random_forest,0.6,697.2,674.2,5995.2,4235.2,11601.8,4932.4,6669.4,0.5082715778609666,0.14135687685540732,0.8989060866677111,0.5860204979647248,0.10109391333228883,0.8586431231445927,0.5768422339177757,0.5201314817615592,0.2211751596253297,0.16520376934053288,0.06161211605732699,0.5434726023088172,0.4813690063932633,0.2726486066505446
random_forest_tau_0_7,random_forest,0.7,594.4,588.0,6081.4,4338.0,11601.8,4932.4,6669.4,0.5026539422772582,0.1205181073796302,0.9118339310534512,0.5836635144437322,0.0881660689465487,0.8794818926203698,0.5754112023540952,0.5161760192165408,0.1944129646874758,0.1421263019879209,0.05284350890126305,0.5434726023088172,0.4813690063932633,0.2505219462023691
random_forest_tau_0_8,random_forest,0.8,125.6,78.6,6590.8,4806.8,11601.8,4932.4,6669.4,0.6148826058415195,0.025463127942889262,0.9882148011739609,0.5782622997729876,0.011785198826038979,0.9745368720571108,0.5789104907909707,0.5068389645584251,0.04889978524433432,0.03150252632276825,0.05139365559345392,0.5434726023088172,0.4813690063932633,0.4986086929631105
random_forest_tau_0_9,random_forest,0.9,94.8,74.6,6594.8,4837.6,11601.8,4932.4,6669.4,0.5597722579117927,0.019216064927050996,0.9888143755684995,0.5768515678996381,0.011185624431500554,0.9807839350729489,0.576600407333567,0.5040152202477752,0.03714519876911273,0.023813774414035576,0.03307995403293749,0.5434726023088172,0.4813690063932633,0.5341241256916172
gradient_boosting_tau_0_1,gradient_boosting,0.1,4932.4,6669.4,0.0,0.0,11601.8,4932.4,6669.4,0.4251405857067784,1.0,0.0,,1.0,0.0,0.4251405857067784,0.5,0.5966285333073972,0.7871317548888508,,0.5429319447454124,0.4807626475883363,0.9527697585210969
gradient_boosting_tau_0_2,gradient_boosting,0.2,4932.4,6669.4,0.0,0.0,11601.8,4932.4,6669.4,0.4251405857067784,1.0,0.0,,1.0,0.0,0.4251405857067784,0.5,0.5966285333073972,0.7871317548888508,,0.5429319447454124,0.4807626475883363,0.9527697585210969
gradient_boosting_tau_0_3,gradient_boosting,0.3,4932.4,6669.4,0.0,0.0,11601.8,4932.4,6669.4,0.4251405857067784,1.0,0.0,,1.0,0.0,0.4251405857067784,0.5,0.5966285333073972,0.7871317548888508,,0.5429319447454124,0.4807626475883363,0.9526889176584914
gradient_boosting_tau_0_4,gradient_boosting,0.4,4932.4,6669.4,0.0,0.0,11601.8,4932.4,6669.4,0.4251405857067784,1.0,0.0,,1.0,0.0,0.4251405857067784,0.5,0.5966285333073972,0.7871317548888508,,0.5429319447454124,0.4807626475883363,0.9519989830237531
gradient_boosting_tau_0_5,gradient_boosting,0.5,4932.4,6669.4,0.0,0.0,11601.8,4932.4,6669.4,0.4251405857067784,1.0,0.0,,1.0,0.0,0.4251405857067784,0.5,0.5966285333073972,0.7871317548888508,,0.5429319447454124,0.4807626475883363,0.33001959335144015
gradient_boosting_tau_0_6,gradient_boosting,0.6,704.6,681.0,5988.4,4227.8,11601.8,4932.4,6669.4,0.5083551658938648,0.14286408563694847,0.8978889974528194,0.5861725920482479,0.10211100254718067,0.8571359143630515,0.5768939699509269,0.520376541544884,0.22303065240391023,0.1668531493645963,0.062065122762554735,0.5429319447454124,0.4807626475883363,0.285570995270006
gradient_boosting_tau_0_7,gradient_boosting,0.7,594.6,587.6,6081.8,4337.8,11601.8,4932.4,6669.4,0.502929259451137,0.1205594105926775,0.9118944760593244,0.5836909072006289,0.08810552394067554,0.8794405894073225,0.5754628759779503,0.5162269433260009,0.1944850653413527,0.142176101014896,0.05301904829138904,0.5429319447454124,0.4807626475883363,0.2594688465555419
gradient_boosting_tau_0_8,gradient_boosting,0.8,134.4,78.6,6590.8,4798.0,11601.8,4932.4,6669.4,0.6304658394374176,0.027247148937116973,0.9882146570367801,0.5787093084314258,0.011785342963219848,0.9727528510628829,0.5796690179067956,0.5077309029869486,0.052231770042269865,0.033694026665932755,0.056852775647627404,0.5429319447454124,0.4807626475883363,0.5864755814838507
gradient_boosting_tau_0_9,gradient_boosting,0.9,100.8,73.6,6595.8,4831.6,11601.8,4932.4,6669.4,0.5788508109278185,0.020435590973797296,0.9889646880759653,0.5771918604755183,0.011035311924034685,0.9795644090262027,0.577203839307124,0.5047001395248814,0.03947252964088593,0.025320172466357444,0.03827989981277502,0.5429319447454124,0.4807626475883363,0.5457506242906309
